,NAME,ADDRESS,STAR_AVG,STAR_DIST_DECENDING,REVIEW_TITLE,REVIEW_STAR,REVIEW,VISIT_DATE,WRITE_DATE,LANGUAGE
2984,서문 시장,대구 중구 큰장로26길 45,4.0,"['99', '167', '52', '7', '2']",有很多食物,4.0,我和朋友在兩三時左右到一門市場找東西吃。這裡有很多傳統食物，而且價錢不貴。吃過後在市場其他部份走了一轉，也看到傳統韓國市場的一面。,2017년 6월 • 친구,2017년 6월 7일 작성,중국어(타이완)
2985,대구근대역사관,대구 중구 경상감영길 67,4.0,"['3', '6', '4', '0', '0']",대구 근대 역사를 볼 수 있는 곳,4.0,규모는 크지 않지만 대구의 근대사를 볼 수 있음. 옛 거리를 조성하여 아이와 함께 가면 흥미를 가짐. 현장체험도 많이 오고 사진 찍기에 좋음.,2019년 12월 • 가족,2020년 2월 2일 작성,한국어
2986,시인이상화고택,대구 중구 서성로 6-1,4.0,"['4', '9', '3', '0', '0']",La dernière résidence d'un poète célèbre,4.0,"Lee Sang-hwa est un poète reconnu pour son œuvre résistante vis-à-vis de l'occupation japonaise. Il est l'auteur d'un poème émouvant : ""Y a-t-il un printemps pour les champs dérobés?"" qui exprime formidablement toute la détresse d'un peuple à qui on a confisqué sa terre. C'est encore tellement d'actualité malgré les années qui ont passé (pas tellement pour la Corée mais pour d'autres pays). Sa maison est telle qu'il l'a laissée au moment de sa mort. On peut s'y recueillir en faisant abstraction de l'environnement urbain qui cerne le site. C'est une belle préservation d'un site historique au crédit de la municipalité de Daegu. D'autres sites sont proches de celui-là et font partie d'un circuit touristique bien organisé.",2017년 11월 • 개인,2017년 11월 25일 작성,프랑스어
2987,대구근대역사관,대구 중구 경상감영길 67,4.0,"['3', '6', '4', '0', '0']",근대역사관,4.0,이전에 은행으로 쓰이던 건물을 리모델링해서 역사관으로 사용하고 있는곳인데 버스를 타고 예전 대구 근대 거리를 체험해볼 수 있도록 한게 특이했음,2019년 3월 • 친구,2019년 4월 2일 작성,한국어
2988,대구근대역사관,대구 중구 경상감영길 67,4.0,"['3', '6', '4', '0', '0']",역사교육하기 좋은 곳,5.0,"아이들에게 역사에 대해 설명해주고 알려주기 좋습니다.
아이들과 함께 방문해서 이것저것 보면서 대구의 근대역사에 대해 확실히 알고 배울 수 있어 좋았습니다.",2018년 11월 • 가족,2019년 3월 25일 작성,한국어
2989,대구근대역사관,대구 중구 경상감영길 67,4.0,"['3', '6', '4', '0', '0']",대구 역사를 한눈에,4.0,"재미있는 공간은 아니에요. 한번쯤 들려서 관람할만은 합니다.
대구의 과거와 현재를 한번에 둘러볼 수 있습니다. 조금더 아이들이 체험할 수 있는 거리들이 있으면 더 좋을 거 같아요.",2018년 7월 • 커플,2019년 1월 29일 작성,한국어
2990,대구근대역사관,대구 중구 경상감영길 67,4.0,"['3', '6', '4', '0', '0']",역사도시의 근대 발전사를 보다!,5.0,"1601년 경상감영이 설치되며 경상도의 중심지가 된 대구는 20세기에 들어와 읍성이 철거되고 철도가 설치되는 등 근대화의 물결 속에서도 단지 영남지역뿐 아닌 전국적으로도 중요한 장소가 되었다. 이렇게 지방의 많은 도시 이상으로 중요성을 가져 온 대구의 근대사를 소개한 경상감영공원 옆의 박물관으로, 일제 시대 1932년 조선식산은행의 대구지점으로 준공된 르네상스 양식의 건물이 1954년 한국산업은행의 대구지점이 되었고, 2003년 뛰어난 조형미를 인정받아 대구광역시 유형문화재 제 49호에 지정된 후 2008년 산업은행 지점이 이전하자 시에서 매입, 2011년 1월 역사관으로 개관하였다. 옛 건축의 형태는 물론 식산은행의 흔적을 20세기 대구의 역사의 모습과 함께 즐길 수 있는 곳으로, 기본적인 전시는 1층에서 진행을 하지만 2층에서는 기획전을 수시로 진행하고 있다. 중앙로역에서 가까운 곳으로 감영공원과 묶어 볼 수 있는 곳이다.",2017년 7월 • 개인,2018년 2월 22일 작성,한국어
2991,대구약령시한방문화축제,대구 대구광역시 중구 남성로 51-1,4.0,"['2', '8', '3', '0', '0']",350年前の伝統,4.0,350年前の伝統である大邱薬i市（漢方薬市場）は、中国、ロシア、ヨーロッパ、その他の地域からの漢方薬が販売されていた国際市場でした。 大邱ハーブ医学文化祭は、韓国の山々で発見された薬草を展示して、訪問者にリラックスして治療的な伝統的な医療手順の広い範囲を経験する機会を提供します。 このフェスティバルは、韓国の薬草や医療科学、そしてアジアの伝統に興味を持っている海外からの訪問者にとって魅力的なイベントです。,2019년 5월 • 친구,2019년 6월 30일 작성,일본어
2992,대구약령시한방문화축제,대구 대구광역시 중구 남성로 51-1,4.0,"['2', '8', '3', '0', '0']",見学は無料です！,3.0,見学は３階からになります。薬用ドリンクの試飲、薬膳入りの飴などの御菓子も販売しています。薬膳入りの足湯は有料です。,2019년 6월 • 개인,2019년 6월 24일 작성,일본어
2993,대구근대역사관,대구 중구 경상감영길 67,4.0,"['3', '6', '4', '0', '0']",마을의 중심 근처에 좋은 작은 박물관,3.0,"나는 21 세기 이전의 대구에서의 삶에 대한 통찰력과 한국인에 대한 통찰력을 얻기 위해 옆집에있는 공원에서 방황했다. 일본에 의한 자국의 식민지화. 마을의 모습을 한국어로 보는 방법에 대한 비디오 재구성이 있지만 비디오에서 여전히 많은 것을 얻을 수 있습니다. 그렇지 않으면 1 층에 영어 간판이있어서 설명을 읽을 수 있으며 항상 도움이됩니다.
그 건물 자체도 흥미 롭습니다. 일본 은행이 그 나라를 식민지화 시켰을 때 만들어 졌던 오래된 은행이며 여전히 원래의 특징 중 일부를 가지고 있습니다.",2019년 4월 • 개인,,한국어
2994,대구약령시한방문화축제,대구 대구광역시 중구 남성로 51-1,4.0,"['2', '8', '3', '0', '0']",まもなく開幕！,3.0,"2019年は5/2（水）～6（月）までです。
5月頭からと聞いていたので、5月1日の朝2番ぐらいで行ってみました。
が、行ってみるとまだ準備中で、スタッフに伺うと明日から！との事でした。
事前準備で薬料理、薬茶などが韓医薬 博物館のある南側の通りに屋台として出店されその準備の様子を見るのもなかなか興味深いものがありました。自分と同じく間違えて来ている方も国を問わず結構見えました。",2019년 5월 • 개인,2019년 5월 1일 작성,일본어
2995,대구근대역사관,대구 중구 경상감영길 67,4.0,"['3', '6', '4', '0', '0']",대구 역사에 대한 좋은 통찰력,4.0,경산 감명 공원 옆에 우연히 발견했습니다. 이 박물관은 무료로 방문 할 수있는 작은 박물관으로 현대 시대의 대구 역사를 설명합니다. 대부분의 전시회는 영어와 한국어로 정보를 제공합니다. 짧은 방문의 꽤 가치가있는.,2019년 5월 • 커플,,한국어
2996,대구약령시한방문화축제,대구 대구광역시 중구 남성로 51-1,4.0,"['2', '8', '3', '0', '0']",薬令市のお祭り,4.0,毎年5月に開催される、薬令市のお祭りです。通りにテントがはられ、韓医に関する様々な展示を楽しむことができます。体験型のイベントも多く観光客でも楽しむことができます。私は、薬草を煮込んだ苦いお茶体験しました。他にも、石鹸づくりや礼儀作法体験、薬の包み方など様々なブースが出ていましたよ。,2018년 5월 • 커플,2018년 5월 17일 작성,일본어
2997,대구근대역사관,대구 중구 경상감영길 67,4.0,"['3', '6', '4', '0', '0']",한국 역사의 일부를 알기위한 무료 ... 왜 안 되니?,5.0,"운 좋게 월요일에 그것이 휴일 이었기 때문에 대부분의 박물관이 그 다음 열렸 기 때문에 그것이 공공 박물관으로서 폐쇄 될 예정이었던 화요일에 열렸다. . . 화요일에 대한 설명에 따르면 그것은 닫혀 있어야합니다. 매주 월요일은 월요일이 휴일 인 경우를 제외하고는 닫힙니다.

어쨌든, 그것은 현대 대구의 역사에 관한 것입니다. 어쨌든 무료로 볼 수 있습니다. . . 그것을 건너 뛸 이유가 없습니다. . . 주변의 주요 관광 명소와도 가깝습니다.",2018년 5월 • 개인,,한국어
2998,대구약령시한방문화축제,대구 대구광역시 중구 남성로 51-1,4.0,"['2', '8', '3', '0', '0']",文化的な宴会に変身してい,4.0,現場では、韓国の薬草の試飲や韓国の薬用ドリンクの試飲、韓国の「医学」料理のデモを見ることができます。 毎年5月初めに大邱八胡の同じ地域で開催された伝統的な韓服祭りは、現代人に韓国医学の重要性と健康の重要性を理解させる。 市場開拓時には、地域の住民や韓国関係の仕事に携わっている全国各地の人々がここに来て薬を売買します。 それは今、文化的な宴会に変身しています。,2017년 5월 • 가족,2018년 3월 27일 작성,일본어
2999,대구약령시한방문화축제,대구 대구광역시 중구 남성로 51-1,4.0,"['2', '8', '3', '0', '0']",韓国の薬草,4.0,"過去に大邱薬局市場が開かれ、韓国の薬草を売りたい商人や韓国の薬草を買いたい商人が毎日市場に送り込まれ、居住者は食べ物を準備し、夜はお祝いの雰囲気に包まれた。 アクティビティ "" 「医薬品市場開会式」は、1978年から現代の祝賀式に変わり、今日まで続いています。 現場では、韓国の薬草の試飲や韓国の薬用ドリンクの試飲、韓国の「医学」料理のデモを見ることができます。",2017년 5월 • 친구,2018년 3월 27일 작성,일본어
3000,영남제일관,대구 수성구 팔현길 248,4.0,"['1', '3', '2', '0', '0']",좋은,3.0,"이 고대 문은 새로운 토대 (T. Adv.지도에 표시된 곳이 아닌 Inter Burgo Hotel에 가깝습니다.)에 가까운 교외 지역에서 재건축되었습니다. 그것은 고전적인 한국 건축물로, 특히 밤에는 매우 훌륭하지만 예외는 아닙니다. 그렇지 않으면 우회 할 필요가 없으면 지나칠 가치가 있습니다.",2018년 8월 • 개인,,영어
3001,영남제일관,대구 수성구 팔현길 248,4.0,"['1', '3', '2', '0', '0']",아름다운 사원,5.0,우리는 한 20분 걸어서 갈 수 있는 곳에 자리 잡고 공원을 가로지르는 나무 공업 지역으로 둘러싸여 있다. 그 사원의 밤에 환상적인 뷰.,2017년 5월 • 친구,번역: Asia Online Language Studio,영어
3002,서문 시장,대구 중구 큰장로26길 45,4.0,"['99', '167', '52', '7', '2']","白天西門市場不好逛, 晚上西門夜市很多食物",5.0,"白天來逛西門市場, 很多像五分埔的衣服店家, 也有賣很多小商品的店家, 其實沒有很好逛, 晚上的夜市比較有看頭, 平日晚上觀光客不多, 夜市規劃得很好, 商品每份也都在5000 WON左右, 不像台灣隨便人擠人的夜市, 好很多",2017년 5월 • 커플,2017년 6월 4일 작성,중국어(타이완)
3003,서문 시장,대구 중구 큰장로26길 45,4.0,"['99', '167', '52', '7', '2']",有食物的好地方,4.0,是傳統與現代的融合。商店出售傳統的韓國食品，沿邊咖啡館出售咖啡。這也是一個市場，有一些紡織品和服裝商店。然而由於以前的火災，在3月訪問時，部分市場仍保持關閉。總的來說，它不會影響逛整個市場的體驗。,,2017년 5월 1일 작성,중국어(타이완)
3004,서문 시장,대구 중구 큰장로26길 45,4.0,"['99', '167', '52', '7', '2']",很棒的品種,4.0,你能想到的所有東西在這裏都有賣。在車道和攤位之間迷失遊盪你就能獲得巨大的樂趣。大邱以紡織工業文明而且這裡有大量質量好的時尚小玩意雖然看起來好像便宜貨。這裏路邊攤提供新鮮蔬菜，小魚和說不上名字的食材。繁忙且值得花費幾個小時。而且坐地鐵很容易到哦。,,2017년 4월 11일 작성,중국어(타이완)
3005,모다 아울렛,대구 달서구 달서대로 411,2.5,"['1', '0', '8', '0', '3']",テグのアウトレット,3.0,"アウトレットだが、買うものがない。
あまりやすくない気がする。

近くに大学のキャンパスがあり、若者が多い気がした。

また、周辺にはなぜかラブホテルが多い",2013년 11월 • 개인,2014년 9월 7일 작성,일본어
3006,서문 시장,대구 중구 큰장로26길 45,4.0,"['99', '167', '52', '7', '2']",西門夜市,4.0,"西門市場日與夜大不同。
早上去會見到好多韓國傳統食品及衣服等物品。
一到晚上搖身一變成為特色美色街。
一整條街都會買不同的特色美色。。檔檔不同。",2017년 4월 • 친구,2017년 4월 9일 작성,중국어(타이완)
3007,서문 시장,대구 중구 큰장로26길 45,4.0,"['99', '167', '52', '7', '2']",歷史悠久的傳統市場，只是剛好有工程進行,3.0,如果用台北人觀點，可以想像這是一個「五分埔（成衣批發零售）」加上「永樂市場（代客裁縫打樣修改）」加上「迪化街（南北貨、韓國的中藥材）」再加上一些街邊小吃的超大集合。佔地真的很大，還有立體商場在其中。免費逛一逛還不錯。,2017년 4월 • 친구,2017년 4월 5일 작성,중국어(타이완)
3008,봉산문화거리,"대구 Bongsan-dong, Jung-gu",3.5,"['4', '10', '2', '2', '1']",너무 일찍 닫는다.,4.0,평균적인 항법사 일 뿐이므로 이것을 찾으려면 잠시 시간이 걸립니다. 늦게까지 더 많은 것을 열어 주시기를 바랍니다. 내가 본 것은 내가 다시 돌아 오기를 원했던 것이다.,2018년 7월 • 개인,,영어
